id1,id2,tgl_transaksi,jumlah_debit,jumlah_kredit
85,3552081402084905,10/5/2011,41297.75,229024.13
86,3552081402084905,3/28/2022,253986.54,275498.33
87,3552081402084905,2/28/2000,68985.7,120130.19
88,3552081402084905,3/1/2001,191675.38,527104.11
89,3552081402084905,10/29/2017,413450.83,144317.15
90,3552081402084905,7/19/2012,322625.2,457600.27
91,3552081402084905,3/20/2008,640145.8,104488.43
92,3552081402084905,7/7/2000,365684.74,572677.42
93,3552081402084905,1/26/2003,448512.0,740150.84
94,3552081402084905,7/31/2002,661773.04,217529.59
95,3552081402084905,7/8/2015,569167.58,594308.36
96,3552081402084905,5/1/2005,937855.37,745622.42
97,3552081402084905,10/18/2021,123665.52,227231.57
98,3552081402084905,7/24/2015,842974.87,352955.22
99,3552081402084905,9/23/2004,988501.24,133218.89
100,3552081402084905,10/10/2018,142945.26,321310.51
101,3552081402084905,8/26/2002,414162.71,302167.8
102,3552081402084905,12/18/2001,740421.1,289121.06
103,3552081402084905,5/8/2012,448152.51,234132.15
104,3552081402084905,6/28/2009,328213.29,606094.48
105,3552081402084905,10/6/2012,651754.08,355125.63
106,3552081402084905,9/19/2004,97413.31,602296.03
107,3552081402084905,1/5/2020,294295.34,324499.4
108,3552081402084905,7/30/2010,17955.87,286705.7
109,3552081402084905,5/8/2006,75694.76,470991.84
110,3552081402084905,4/1/2016,3076.66,797550.0
111,3552081402084905,10/19/2017,394995.96,368254.92
112,3552081402084905,7/1/2005,154333.79,907374.95
113,3552081402084905,10/15/2011,80485.18,180484.95
114,3552081402084905,3/29/2003,73153.09,643662.57
115,3552081402084905,9/15/2016,706639.74,806151.21
116,3552081402084905,6/3/2007,720578.21,129177.76
117,3552081402084905,11/11/2016,523734.6,985894.34
118,3552081402084905,8/9/2019,261481.3,105610.35
119,3552081402084905,1/30/2015,931183.95,414032.52
120,3552081402084905,6/22/2016,624530.47,821900.87
121,3552081402084905,4/1/2007,568699.18,781425.44
122,3552081402084905,9/2/2018,835575.56,84099.73
123,3552081402084905,2/27/2016,645819.76,614709.97
124,3552081402084905,3/29/2018,864262.43,988910.45
125,3552081402084905,10/24/2005,451469.65,139945.43
126,3552081402084905,2/16/2020,366541.2,13741.0
127,3552081402084905,5/26/2010,282091.33,634493.76
128,3552081402084905,5/16/2002,285707.21,604373.14
129,3552081402084905,3/3/2020,711665.68,173198.09
130,3552081402084905,7/1/2014,439874.16,273443.7
131,3552081402084905,9/17/2019,379171.83,775711.68
132,3552081402084905,5/6/2005,472952.77,533372.82
133,3552081402084905,6/9/2004,935851.68,576082.66
134,3552081402084905,2/1/2012,688424.57,963530.46
135,3552081402084905,10/8/2006,554110.8,912610.08
136,3552081402084905,12/2/2001,331125.36,215908.13
137,3552081402084905,7/1/2006,820538.24,638757.37
138,3552081402084905,1/15/2001,463782.81,983903.13
139,3552081402084905,10/28/2012,363910.61,540353.82
140,3552081402084905,3/22/2016,320854.33,417429.83
141,3552081402084905,3/4/2017,62294.66,171391.43
142,3552081402084905,10/27/2000,379987.2,318393.33
143,3552081402084905,2/19/2004,140529.65,206295.28
144,3552081402084905,3/25/2019,122688.38,99686.56
145,3552081402084905,9/25/2015,525805.02,760095.72
146,3552081402084905,8/23/2012,864002.37,48703.81
147,3552081402084905,11/17/2020,207454.74,352034.82
148,3552081402084905,6/8/2004,6782.07,866675.24
149,3552081402084905,6/1/2011,729752.4,638129.74
150,3552081402084905,3/16/2011,632296.95,322364.39
151,3552081402084905,11/23/2000,537970.63,505205.8
152,3552081402084905,9/26/2003,725523.38,267955.85
153,3552081402084905,7/8/2019,554078.81,146880.12
154,3552081402084905,4/6/2019,934443.25,990174.48
155,3552081402084905,11/2/2011,421944.71,431155.53
156,3552081402084905,2/12/2015,875297.57,799734.16
157,3552081402084905,6/2/2017,126594.64,878418.82
158,3552081402084905,4/20/2011,38862.19,107822.75
159,3552081402084905,11/3/2006,907823.86,943755.14
160,3552081402084905,5/1/2012,149609.81,217407.9
161,3552081402084905,2/26/2007,636383.11,109286.49
162,3552081402084905,9/1/2005,97584.27,330370.0
163,3552081402084905,3/11/2000,48464.1,21028.88
164,3552081402084905,6/19/2015,660733.05,289061.45
165,3552081402084905,4/4/2016,611964.83,647394.08
166,3552081402084905,8/10/2018,529866.22,250616.98
167,3552081402084905,12/27/2014,213804.27,804758.1
168,3552081402084905,4/17/2000,370875.24,390454.8
169,3552081402084905,11/28/2014,833033.2,904895.08
170,3552081402084905,5/31/2011,57888.46,286889.31
171,3552081402084905,7/23/2003,480551.85,680086.34
172,3552081402084905,7/5/2015,961645.95,956299.36
173,3552081402084905,10/1/2014,710224.48,150912.49
174,3552081402084905,1/11/2014,738739.54,842366.64
175,3552081402084905,8/12/2012,160477.3,494493.42
176,3552081402084905,7/31/2010,783879.32,993870.2
177,3552081402084905,3/10/2017,769307.02,920631.27
178,3552081402084905,1/13/2022,135647.05,435179.08
179,3552081402084905,12/27/2009,455107.79,253060.3
180,3552081402084905,1/19/2020,71240.8,610137.5
181,3552081402084905,2/11/2014,564765.65,247263.77
182,3552081402084905,11/20/2021,358463.88,496993.78
183,3552081402084905,12/15/2007,772082.84,90811.69
184,3552081402084905,8/30/2008,30447.89,376161.19
185,3552081402084905,3/7/2020,550951.91,186091.16
186,3552081402084905,1/29/2019,574898.34,682298.11
187,3552081402084905,4/28/2022,252877.8,177366.43
188,3552081402084905,3/7/2003,679431.0,295708.99
189,3552081402084905,1/5/2003,629315.93,463747.03
190,3552081402084905,9/5/2018,834725.61,28755.93
191,3552081402084905,1/11/2006,167866.28,472406.68
192,3552081402084905,10/1/2010,670658.09,943030.99
193,3552081402084905,10/16/2018,881244.45,375491.02
194,3552081402084905,8/16/2018,599672.5,301786.13
195,3552081402084905,11/28/2022,674618.34,320816.99
196,3552081402084905,4/30/2003,738026.64,791463.62
197,3552081402084905,12/1/2004,431658.25,571349.47
198,3552081402084905,12/9/2000,829652.96,261424.22
199,3552081402084905,7/17/2012,148235.26,313614.24
200,3552081402084905,3/6/2010,937063.05,417601.76
201,3552081402084905,6/25/2020,921378.02,8186.51
202,3552081402084905,10/9/2018,360853.58,539406.86
203,3552081402084905,8/28/2017,456216.88,623052.7
204,3552081402084905,10/23/2016,16759.74,8863.66
205,3552081402084905,7/24/2021,324329.52,152428.27
206,3552081402084905,9/22/2000,45973.25,509877.82
207,3552081402084905,7/8/2012,353443.21,945423.69
208,3552081402084905,3/31/2021,987348.83,292272.53
209,3552081402084905,3/3/2022,61349.41,970448.15
210,3552081402084905,4/28/2013,446478.28,919485.83
211,3552081402084905,12/16/2007,697668.06,803367.42
212,3552081402084905,5/29/2020,611328.79,206318.39
213,3552081402084905,2/23/2015,125727.05,652879.27
214,3552081402084905,9/9/2015,421302.37,95119.52
215,3552081402084905,10/6/2015,722398.2,15814.01
216,3552081402084905,12/11/2009,137233.27,322444.79
217,3552081402084905,2/9/2013,890726.39,213809.59
218,3552081402084905,3/17/2018,743954.93,53365.47
219,3552081402084905,2/24/2004,837784.62,975965.35
220,3552081402084905,6/17/2013,173728.28,182325.23
221,3552081402084905,11/29/2006,174869.92,167216.22
222,3552081402084905,7/3/2018,46772.09,794526.11
223,3552081402084905,3/1/2005,95129.16,221076.27
224,3552081402084905,12/7/2009,532901.96,281133.98
225,3552081402084905,2/16/2020,163624.6,110657.32
226,3552081402084905,4/10/2022,908533.49,370332.64
227,3552081402084905,2/5/2010,255998.83,434860.17
228,3552081402084905,1/11/2009,568831.97,982188.15
229,3552081402084905,7/31/2006,212158.72,677955.98
230,3552081402084905,9/19/2007,820182.59,973879.22
231,3552081402084905,6/7/2012,492668.77,363635.09
232,3552081402084905,9/28/2020,716731.13,856126.25
233,3552081402084905,2/24/2019,860648.85,556004.96
234,3552081402084905,7/22/2015,415158.5,212161.75
235,3552081402084905,3/11/2009,216818.66,5894.63
236,3552081402084905,6/19/2008,278698.61,28630.63
237,3552081402084905,8/1/2020,728611.39,696118.64
238,3552081402084905,8/6/2002,861078.92,169607.34
239,3552081402084905,2/12/2003,517802.51,511685.26
240,3552081402084905,5/31/2019,905197.58,738629.34
241,3552081402084905,4/2/2020,652943.54,698648.31
242,3552081402084905,3/21/2015,962606.1,631312.39
243,3552081402084905,8/26/2005,302075.98,428199.36
244,3552081402084905,9/1/2006,242951.75,23465.68
245,3552081402084905,2/25/2002,470330.48,22587.16
246,3552081402084905,5/3/2005,61405.65,810009.18
247,3552081402084905,3/19/2006,313311.51,765056.95
248,3552081402084905,10/9/2005,432549.83,956052.71
249,3552081402084905,3/16/2014,428843.19,702848.68
250,3552081402084905,5/29/2020,609511.14,673657.39
251,3552081402084905,5/18/2020,886150.55,611450.65
252,3552081402084905,6/29/2007,885488.54,839083.85
253,3552081402084905,6/2/2006,813615.11,904785.45
254,3552081402084905,11/29/2010,301045.42,148812.72
255,3552081402084905,8/29/2011,230068.84,855036.78
256,3552081402084905,1/21/2011,828463.44,54703.58
257,3552081402084905,1/18/2011,874181.34,694935.93
258,3552081402084905,5/16/2005,155492.07,633273.47
259,3552081402084905,12/19/2016,116180.21,174120.59
260,3552081402084905,10/6/2001,956765.63,441281.45
261,3552081402084905,11/9/2000,38889.41,14739.86
262,3552081402084905,11/3/2013,338842.69,769413.24
263,3552081402084905,10/18/2013,400760.22,179894.7
264,3552081402084905,3/26/2000,602270.45,665451.14
265,3552081402084905,3/22/2022,172835.59,508952.93
266,3552081402084905,11/30/2021,133767.56,578105.87
267,3552081402084905,10/3/2003,129895.31,248774.81
268,3552081402084905,1/3/2000,137382.37,615289.77
269,3552081402084905,8/5/2020,360868.65,579898.0
270,3552081402084905,8/19/2008,344502.51,860837.97
271,3552081402084905,10/29/2006,951673.31,103743.01
272,3552081402084905,3/20/2007,765011.33,37650.29
273,3552081402084905,11/13/2000,858747.35,380464.31
274,3552081402084905,1/13/2004,933906.5,97888.78
275,3552081402084905,6/28/2004,42215.32,904131.64
276,3552081402084905,7/7/2019,972193.33,674013.66
277,3552081402084905,9/19/2014,553220.17,670649.46
278,3552081402084905,2/19/2019,597501.87,281159.86
279,3552081402084905,4/26/2008,740443.3,796934.5
280,3552081402084905,1/16/2014,171429.63,241979.37
281,3552081402084905,11/26/2015,162598.96,646304.9
282,3552081402084905,6/10/2002,69150.19,412435.05
283,3552081402084905,11/3/2015,751330.74,469359.0
284,3552081402084905,5/26/2009,888813.14,948022.75
285,3552081402084905,4/30/2001,51309.42,359822.51
286,3552081402084905,2/1/2007,715534.24,139832.31
287,3552081402084905,1/2/2010,963448.57,946121.02
288,3552081402084905,9/4/2018,30090.31,888550.26
289,3552081402084905,1/28/2016,7763.03,115462.51
290,3552081402084905,2/17/2003,263882.62,641040.75
291,3552081402084905,4/8/2016,760935.21,282963.95
292,3552081402084905,1/28/2012,366713.35,547992.52
293,3552081402084905,6/4/2012,122289.46,639457.09
294,3552081402084905,4/10/2002,310963.41,268122.85
295,3552081402084905,3/19/2013,59998.95,639014.55
296,3552081402084905,3/16/2004,60354.6,382629.61
297,3552081402084905,9/28/2000,286268.1,739183.64
298,3552081402084905,7/31/2021,541473.53,631319.04
299,3552081402084905,6/24/2012,227797.55,201158.22
300,3552081402084905,1/19/2022,759964.86,178874.44
301,3552081402084905,10/13/2008,772699.09,279578.34
302,3552081402084905,1/18/2015,762468.0,706971.22
303,3552081402084905,3/4/2000,365013.78,426827.88
304,3552081402084905,2/27/2008,245397.73,46950.14
305,3552081402084905,8/20/2001,268080.77,132920.85
306,3552081402084905,8/21/2016,58077.0,57443.58
307,3552081402084905,10/15/2010,951571.65,130544.95
308,3552081402084905,3/15/2006,869554.21,316371.12
309,3552081402084905,1/24/2008,170970.26,356355.83
310,3552081402084905,9/25/2006,964235.47,937730.02
311,3552081402084905,2/18/2007,317456.86,24246.99
312,3552081402084905,7/11/2006,626516.29,274399.9
313,3552081402084905,5/16/2013,116638.26,801788.6
314,3552081402084905,9/18/2008,595568.23,18486.92
315,3552081402084905,6/16/2020,63604.13,700917.75
316,3552081402084905,8/20/2014,675223.91,541856.38
317,3552081402084905,10/12/2021,855703.62,80649.85
318,3552081402084905,8/10/2022,402469.29,609184.0
319,3552081402084905,3/20/2009,938830.61,939262.56
320,3552081402084905,12/28/2012,555218.29,845966.18
321,3552081402084905,11/22/2010,754764.2,530926.51
322,3552081402084905,7/30/2013,910444.19,258641.02
323,3552081402084905,5/24/2018,532310.05,173443.85
324,3552081402084905,10/9/2012,479686.77,591116.36
325,3552081402084905,12/26/2012,660980.04,728071.91
326,3552081402084905,10/10/2008,931389.89,714974.47
327,3552081402084905,10/29/2013,173839.46,555555.77
328,3552081402084905,6/14/2017,795708.41,371140.08
329,3552081402084905,5/15/2004,892483.58,125174.15
330,3552081402084905,11/23/2012,678281.94,93392.11
331,3552081402084905,3/25/2006,462129.34,47744.36
332,3552081402084905,9/29/2005,429473.47,967038.82
333,3552081402084905,10/30/2002,708655.57,774452.98
334,3552081402084905,9/7/2009,502741.72,544180.0
335,3552081402084905,1/2/2021,403078.77,426294.64
336,3552081402084905,12/3/2000,557273.74,427693.46
337,3552081402084905,8/12/2010,331764.34,271992.68
338,3552081402084905,7/25/2022,381807.57,7793.18
339,3552081402084905,3/1/2004,643148.5,819921.04
340,3552081402084905,11/27/2010,194590.04,240059.75
341,3552081402084905,9/20/2016,423627.4,10054.69
342,3552081402084905,1/11/2006,476878.63,303926.84
343,3552081402084905,12/18/2012,193815.6,517498.95
344,3552081402084905,9/17/2011,576737.0,323667.46
345,3552081402084905,2/25/2001,489891.47,533720.62
346,3552081402084905,8/10/2011,27569.68,770703.91
347,3552081402084905,3/9/2016,927354.33,796962.25
348,3552081402084905,5/30/2017,316528.89,289477.05
349,3552081402084905,3/14/2016,449094.24,178916.71
350,3552081402084905,9/12/2008,823770.61,357379.47
351,3552081402084905,6/30/2017,266567.12,80687.03
352,3552081402084905,2/22/2003,257301.52,608079.25
353,3552081402084905,9/28/2005,634451.4,113242.19
354,3552081402084905,3/3/2011,97447.11,852711.23
355,3552081402084905,3/24/2004,576580.46,698091.82
356,3552081402084905,11/13/2005,756069.84,527937.33
357,3552081402084905,11/27/2005,656153.9,786019.0
358,3552081402084905,11/7/2014,769206.77,589359.54
359,3552081402084905,6/20/2008,264954.17,935047.09
360,3552081402084905,8/11/2008,499367.31,212200.48
361,3552081402084905,3/8/2013,96452.93,46122.42
362,3552081402084905,11/12/2007,703735.0,485170.65
363,3552081402084905,7/18/2013,160919.79,435356.13
364,3552081402084905,6/3/2011,366999.31,510764.34
365,3552081402084905,8/13/2015,493910.48,164877.31
366,3552081402084905,7/15/2017,562100.35,469326.76
367,3552081402084905,5/15/2004,296395.3,195791.34
368,3552081402084905,12/17/2013,814095.36,787541.39
369,3552081402084905,12/8/2002,717364.76,236312.73
370,3552081402084905,8/2/2013,230700.4,982982.47
371,3552081402084905,6/13/2018,845087.75,649114.47
372,3552081402084905,5/27/2020,951802.65,666105.52
373,3552081402084905,2/23/2019,216788.84,543997.63
374,3552081402084905,10/3/2010,782103.49,715484.21
375,3552081402084905,5/24/2022,548698.5,226562.61
376,3552081402084905,12/4/2005,923465.03,504311.44
377,3552081402084905,4/14/2021,487591.16,192329.74
378,3552081402084905,2/25/2010,512755.79,103023.46
379,3552081402084905,11/15/2010,998761.31,883061.92
380,3552081402084905,9/30/2001,240919.98,572509.78
381,3552081402084905,8/26/2010,219407.6,149530.27
382,3552081402084905,8/14/2019,543388.96,436200.89
383,3552081402084905,9/2/2005,599509.11,256923.13
384,3552081402084905,12/8/2010,807509.71,718445.0
385,3552081402084905,4/21/2009,962979.66,117160.65
386,3552081402084905,8/30/2002,798993.58,863184.37
387,3552081402084905,12/25/2018,933945.99,438640.45
388,3552081402084905,9/27/2014,678845.89,234956.74
389,3552081402084905,8/31/2016,612756.7,767006.92
390,3552081402084905,1/27/2010,294574.55,618947.87
391,3552081402084905,4/28/2019,617893.78,197376.54
392,3552081402084905,4/9/2008,370684.97,521558.58
393,3552081402084905,4/20/2022,978678.0,97362.78
394,3552081402084905,10/4/2016,225626.12,574806.86
395,3552081402084905,11/24/2004,977561.86,88467.25
396,3552081402084905,9/27/2019,840361.83,687400.23
397,3552081402084905,3/26/2012,128011.64,562226.75
398,3552081402084905,3/21/2010,533676.15,301245.81
399,3552081402084905,8/10/2010,323724.94,817372.66
400,3552081402084905,12/2/2020,309673.53,839597.93
401,3552081402084905,11/20/2013,421260.18,947988.49
402,3552081402084905,6/19/2020,283929.87,57995.0
403,3552081402084905,1/27/2016,670835.18,200225.59
404,3552081402084905,7/22/2008,805308.9,51019.74
405,3552081402084905,1/11/2021,115611.2,106179.44
406,3552081402084905,2/14/2015,819116.06,850100.51
407,3552081402084905,2/25/2015,267206.33,324970.82
408,3552081402084905,7/24/2018,722094.4,191003.46
409,3552081402084905,8/11/2006,419712.72,139561.83
410,3552081402084905,7/12/2005,470335.3,529380.58
411,3552081402084905,3/22/2012,852361.39,471096.55
412,3552081402084905,2/2/2003,398704.13,85870.53
413,3552081402084905,7/29/2010,433302.71,210503.39
414,3552081402084905,5/4/2002,989151.86,47300.75
415,3552081402084905,10/18/2006,233078.28,708599.34
416,3552081402084905,8/11/2018,676957.8,396268.22
417,3552081402084905,10/20/2017,261722.38,831928.21
418,3552081402084905,10/1/2006,6674.17,700655.73
419,3552081402084905,11/24/2017,864101.34,768964.25
420,3552081402084905,1/26/2004,323013.44,485428.68
421,3552081402084905,8/2/2001,972432.17,581709.93
422,3552081402084905,2/26/2000,761959.63,376430.75
423,3552081402084905,3/26/2016,453915.91,432113.22
424,3552081402084905,9/13/2007,282409.64,838272.27
425,3552081402084905,4/7/2001,630517.9,500384.1
426,3552081402084905,4/15/2004,936015.61,216132.6
427,3552081402084905,8/4/2003,679488.72,594047.67
428,3552081402084905,12/21/2020,867605.57,261694.26
429,3552081402084905,6/21/2010,991078.67,896999.54
430,3552081402084905,1/31/2004,934980.55,841027.18
431,3552081402084905,6/11/2003,810647.08,501543.04
432,3552081402084905,5/30/2020,497002.24,427791.66
433,3552081402084905,8/11/2014,641741.45,435041.88
434,3552081402084905,3/1/2006,789681.84,131720.17
435,3552081402084905,10/26/2005,602960.07,769922.73
436,3552081402084905,7/18/2011,236736.13,768316.19
437,3552081402084905,6/13/2019,487746.9,572946.75
438,3552081402084905,3/8/2012,231863.73,692644.25
439,3552081402084905,1/26/2010,957085.71,435958.43
440,3552081402084905,5/14/2019,652959.92,496998.7
441,3552081402084905,11/2/2016,568224.61,116983.26
442,3552081402084905,2/20/2003,799715.55,81015.47
443,3552081402084905,1/17/2021,899212.86,378187.17
444,3552081402084905,9/16/2005,444460.25,959152.89
445,3552081402084905,1/30/2007,417701.97,222553.52
446,3552081402084905,9/21/2015,869346.74,802165.02
447,3552081402084905,3/30/2002,802752.63,475063.66
448,3552081402084905,5/4/2008,104231.07,219997.75
449,3552081402084905,3/19/2018,683943.4,25303.98
450,3552081402084905,9/19/2021,340857.26,482144.18
451,3552081402084905,2/27/2005,745085.08,158586.29
452,3552081402084905,6/4/2019,945316.54,514091.95
453,3552081402084905,9/23/2003,770668.03,668884.14
454,3552081402084905,9/11/2007,700161.17,44353.21
455,3552081402084905,2/14/2022,361510.45,83565.85
456,3552081402084905,6/19/2001,745557.02,451941.93
457,3552081402084905,10/16/2001,78224.39,671705.86
458,3552081402084905,7/29/2022,748025.12,785973.63
459,3552081402084905,12/3/2016,968202.29,427207.88
460,3552081402084905,9/23/2018,665242.68,651707.15
461,3552081402084905,12/29/2009,372250.43,792381.34
462,3552081402084905,12/26/2018,153150.48,85330.32
463,3552081402084905,7/21/2016,337872.16,238714.21
464,3552081402084905,1/17/2022,139723.9,909375.99
465,3552081402084905,5/15/2002,426768.35,490209.51
466,3552081402084905,4/30/2002,895891.19,87163.15
467,3552081402084905,6/8/2019,379638.83,579213.36
468,3552081402084905,1/14/2020,33918.35,723556.54
469,3552081402084905,6/12/2003,676313.78,198168.19
470,3552081402084905,4/30/2010,999534.08,246665.76
471,3552081402084905,11/11/2022,47075.42,514916.19
472,3552081402084905,9/14/2019,485451.89,273532.82
473,3552081402084905,7/4/2011,816157.85,452210.11
474,3552081402084905,3/19/2021,7828.36,456161.82
475,3552081402084905,9/25/2005,48436.46,476167.15
476,3552081402084905,3/5/2007,699352.78,957177.84
477,3552081402084905,2/24/2021,188616.42,389189.62
478,3552081402084905,12/7/2001,553559.55,796910.04
479,3552081402084905,10/2/2003,472247.65,541617.51
480,3552081402084905,11/22/2005,243060.51,840912.31
481,3552081402084905,10/24/2019,483836.58,493393.45
482,3552081402084905,4/13/2011,275214.17,81526.15
483,3552081402084905,4/7/2020,643449.49,58988.11
484,3552081402084905,12/6/2005,475323.82,138229.39
485,3552081402084905,5/31/2017,721447.74,795341.42
486,3552081402084905,7/24/2009,202841.61,877235.32
487,3552081402084905,9/22/2018,429806.06,599689.5
488,3552081402084905,7/17/2003,72030.05,875516.11
489,3552081402084905,11/8/2022,224749.27,214356.04
490,3552081402084905,1/7/2019,753559.14,9417.3
491,3552081402084905,4/29/2020,453354.37,262516.13
492,3552081402084905,2/18/2021,211109.54,674590.23
493,3552081402084905,6/29/2020,585584.28,920213.08
494,3552081402084905,12/13/2019,190746.65,98526.02
495,3552081402084905,4/6/2000,531938.79,268035.78
496,3552081402084905,8/20/2001,73648.32,23654.09
497,3552081402084905,7/29/2006,895282.0,812314.83
498,3552081402084905,12/16/2015,341939.66,890173.16
499,3552081402084905,8/12/2011,606927.96,135417.48
500,3552081402084905,7/22/2021,799085.1,497941.48
501,3552081402084905,10/18/2005,237760.78,344473.78
502,3552081402084905,2/9/2002,678050.08,633013.85
503,3552081402084905,7/17/2005,461891.82,628083.81
504,3552081402084905,9/25/2001,691505.33,293194.54
505,3552081402084905,12/13/2001,158835.95,644021.34
506,3552081402084905,7/26/2002,862012.35,406172.66
507,3552081402084905,5/11/2000,503536.55,485552.73
508,3552081402084905,4/1/2014,95660.11,102990.72
509,3552081402084905,1/12/2022,66270.76,388679.76
510,3552081402084905,1/17/2008,807857.45,232052.59
511,3552081402084905,2/25/2003,952271.49,603921.26
512,3552081402084905,11/10/2017,913480.03,111116.35
513,3552081402084905,7/16/2007,185498.81,507693.66
514,3552081402084905,2/27/2008,48259.16,512299.33
515,3552081402084905,5/18/2013,573667.4,71861.55
516,3552081402084905,4/16/2002,489398.4,130384.52
517,3552081402084905,6/21/2003,777035.82,476789.38
518,3552081402084905,11/13/2010,793997.16,143664.8
519,3552081402084905,4/5/2012,3216.98,945784.68
520,3552081402084905,9/20/2016,919958.71,508876.57
521,3552081402084905,7/28/2015,43695.81,573885.95
522,3552081402084905,1/7/2020,50741.76,520529.29
523,3552081402084905,9/29/2003,793135.18,804938.46
524,3552081402084905,2/2/2015,641937.91,74616.02
525,3552081402084905,9/29/2021,501989.17,646021.01
526,3552081402084905,12/26/2008,308350.13,338866.98
527,3552081402084905,1/5/2020,404842.16,716273.09
528,3552081402084905,9/25/2001,835446.14,385960.0
529,3552081402084905,6/14/2014,645293.68,424032.11
530,3552081402084905,9/19/2012,662090.46,659610.96
531,3552081402084905,12/31/2002,499863.68,580981.38
532,3552081402084905,2/29/2016,587688.67,232604.32
533,3552081402084905,3/26/2018,394866.95,324789.89
534,3552081402084905,2/4/2005,992726.52,583990.58
535,3552081402084905,8/20/2016,762881.44,272359.1
536,3552081402084905,5/22/2017,507508.64,851304.76
